year,cty_gisjoin,county,co_adj_supply_any,co_adj_supply_ccc,co_adj_supply_fcc,co_adj_supply_public,co_adj_supply_lr,co_adj_supply_hr,co_drive_time_any,co_drive_time_ccc,co_drive_time_fcc,co_drive_time_public,co_drive_time_lr,co_drive_time_hr,co_price_any,co_price_ccc,co_price_fcc,co_price_public,co_price_lr,co_price_hr,co_totcost_any,co_totcost_ccc,co_totcost_fcc,co_totcost_public,co_totcost_lr,co_quality_premium
2014,G2701250,Red Lake County,1.5888512,.10073082,.59448165,.89363873,.65562487,.039587613,5.08918,16.511145,5.1399212,6.5048904,4.9874425,16.529001,70.130791,96.273834,88.396873,0,88.462288,102,78.612755,123.7924,96.963409,10.841484,96.774689,1.3715661
2014,G2701730,Yellow Medicine County,.73608017,.069983929,.61246246,.053633749,.63555181,.046894614,5.9997988,21.136444,5.8731332,12.837056,5.9348621,29.833723,92.135277,117.58087,99.130424,0,101.48595,67.823547,102.13494,152.80827,108.91898,21.395094,111.37739,1.0894892
2014,G2701110,Otter Tail County,.54134768,.03985719,.39465222,.10683825,.43195701,.002552401,6.3350549,17.130007,6.3462973,8.742486,6.3345051,44.535645,88.482643,130.88417,107.27983,0,109.04943,120.02987,99.041069,159.43419,117.85699,14.57081,119.60694,1.628582
2014,G2701350,Roseau County,.72439384,.011975574,.59647816,.11594012,.59647816,.011975574,7.2228689,26.653357,7.2014508,9.3545656,7.2102122,27.330597,83.969948,177.91737,96.928772,0,96.931046,179.44388,96.008064,222.33963,108.93119,15.590942,108.94807,2.0883663
2014,G2701490,Stevens County,.87153912,.11286046,.67453766,.084141009,.7873981,0,4.7975006,19.889196,4.6987219,11.117539,4.807302,51.940411,93.378799,107.12151,96.663803,0,98.555626,54.877907,101.37463,140.27017,104.49501,18.529232,106.56779,1.3663479
2014,G2700050,Becker County,.68713516,.04140301,.47532994,.17040221,.40747821,.10925473,7.105248,17.40782,7.3631043,10.609537,8.9186697,10.618272,92.318993,159.50458,112.61494,0,113.31975,126.88391,104.16108,188.51761,124.88678,17.682562,128.1842,1.1414044
2014,G2700510,Grant County,.51162916,0,.3237651,.18786408,.3237651,0,5.9544621,34.684292,5.8990803,11.088445,6.0302134,50.597214,76.851624,132.18886,103.93846,0,104.15002,130,86.775726,189.99602,113.77026,18.480742,114.20037,1.9052391
2014,G2701510,Swift County,.94808906,.10902555,.69448549,.14457802,.69448549,.10902555,6.298388,27.72493,6.1494946,13.371665,6.2460723,27.642151,79.11145,85.086624,101.38688,0,101.52808,71.365021,89.608765,131.29483,111.63604,22.286108,111.9382,1.0642651
2014,G2700830,Lyon County,.96747977,.16514686,.69918698,.10314594,.86433381,0,3.7258246,14.050996,3.7616305,7.5697055,3.762816,50.633255,95.868881,107.4774,107.11125,0,107.27289,55.590389,102.07859,130.89572,113.38064,12.616176,113.54424,1.2487049
2014,G2701010,Murray County,.86141258,.15259224,.65593082,.052889563,.808523,0,6.8352118,28.338495,6.7265158,15.227237,6.7871952,92.236702,90.270393,107.09756,92.987404,0,95.289383,70.8498,101.66241,154.3284,104.19827,25.378727,106.60137,2.1937566
2014,G2701050,Nobles County,.3664614,.058096319,.2420364,.06632866,.30013272,0,4.7906713,11.162011,4.9318161,7.4545593,4.8453603,82.452347,80.443855,121.41756,92.602486,0,95.706726,90.893784,88.428307,140.0209,100.82217,12.424265,103.78233,2.2201331
2014,G2700870,Mahnomen County,.50748426,.047901716,.19423239,.26535013,.13143452,.11069959,7.4271345,18.480654,7.6245914,7.5166087,9.0089903,14.580541,42.27684,69.339157,102.38297,0,102.58223,81.109367,54.655399,100.14024,115.09061,12.527681,117.59721,.88561022
2014,G2700230,Chippewa County,.7271589,.084474474,.51434094,.12834348,.54979175,.049023673,6.1708789,11.163946,6.6515503,7.8734903,6.645587,10.995666,77.970154,94.597412,99.346733,0,98.463898,101.52654,88.254951,113.20399,110.43265,13.122483,109.53988,1.0964768
2014,G2700410,Grant County,.51162916,0,.3237651,.18786408,.3237651,0,5.9544621,34.684292,5.8990803,11.088445,6.0302134,50.597214,76.851624,132.18886,103.93846,0,104.15002,130,86.775726,189.99602,113.77026,18.480742,114.20037,1.9052391
2014,G2701210,Pope County,.54071939,.074592479,.39021441,.07591249,.46480638,5.3081760e-07,6.4187694,16.105227,6.2392325,10.692975,6.3631468,35.793209,94.543327,138.54912,106.11268,0,109.22389,117.21944,105.24128,165.39117,116.5114,17.821625,119.82914,1.5033709
2014,G2701270,Redwood County,.67175764,.0030676336,.58617598,.082514063,.58924359,5.5245988e-37,5.4360366,34.190041,5.5013652,11.763872,5.5056047,41.033203,88.46476,94.610939,100.47916,0,100.41024,69.131371,97.524818,151.59435,109.6481,19.606455,109.58624,1.2724007
2014,G2700290,Clearwater County,.5278874,0,.37393573,.15395166,.31880102,.055134721,7.5523081,42.426697,7.3783126,10.803677,9.3359957,30.75972,80.618469,128.50917,101.78822,0,102.57849,115.21035,93.20565,199.22034,114.08541,18.006128,118.13848,1.4316857
2014,G2700070,Beltrami County,.61563766,.12844019,.36621433,.12098314,.45242423,.042230301,6.7312179,19.056995,8.8805094,10.259109,9.5914001,20.748732,87.113121,161.7858,104.99997,0,112.54883,166.07561,98.331818,193.54745,119.80082,17.098516,128.5345,1.619625
2014,G2701290,Renville County,.83604097,.11214487,.59863925,.12525685,.7107839,2.2221454e-07,4.2981753,18.276155,4.4029822,7.4473825,4.4532008,33.771931,90.733078,145.9619,107.65144,0,112.39514,142.16319,97.896706,176.42215,114.98975,12.412304,119.81714,1.7085571
2014,G2700330,Cottonwood County,.54348737,.03421938,.41726059,.092007428,.45147997,0,4.3309498,19.227507,4.2695322,6.8084807,4.3096557,38.648495,88.592102,85.472725,104.96356,0,102.88545,84.304947,95.810356,117.51856,112.07945,11.347468,110.06821,1.3585767
2014,G2700630,Jackson County,.88672173,.17294072,.58063626,.13314477,.75357693,0,6.4446583,14.07056,6.3894987,9.3910618,6.4601364,58.369202,89.773575,112.14056,99.24604,0,103.856,140.99374,100.51467,135.59149,109.8952,15.65177,114.62289,2.0989506
2014,G2700770,Roseau County,.72439384,.011975574,.59647816,.11594012,.59647816,.011975574,7.2228689,26.653357,7.2014508,9.3545656,7.2102122,27.330597,83.969948,177.91737,96.928772,0,96.931046,179.44388,96.008064,222.33963,108.93119,15.590942,108.94807,2.0883663
2014,G2700670,Kandiyohi County,.49853799,.085942641,.36528742,.047307931,.37902844,.072201625,4.4245915,9.9885883,4.486692,5.5308423,4.5133638,9.9794493,103.73425,158.64592,105.53794,0,107.46382,149.42902,111.10857,175.29356,113.01576,9.21807,114.9861,1.4652804
2014,G2701530,Todd County,.36502096,.0026611194,.25257567,.10978419,.25243127,.0028055094,6.1439357,27.708618,6.4070749,9.0243521,6.4063959,31.98015,73.42569,112.8596,96.166771,0,96.208221,109.95473,83.665581,159.04063,106.84523,15.040587,106.88555,1.5531271
2014,G2700570,Hubbard County,.49835253,.063441657,.41616368,.018747209,.41226628,.067339055,6.3072543,16.83309,6.1931052,21.618923,6.291347,16.53808,104.64343,158.50838,109.08474,0,109.72137,134.20378,115.15552,186.56354,119.40658,36.03154,120.20695,1.352278
2014,G2701590,Wadena County,.58463383,.03196834,.41231179,.14035372,.4211356,.023144528,5.9674535,16.1127,6.0453615,6.2430935,6.147151,14.42927,81.350914,111.81562,104.36806,0,103.79282,114.85975,91.296669,138.67012,114.44366,10.405155,114.03808,1.2096285
2014,G2701450,Stearns County,.68429822,.15654433,.47534341,.052410506,.58855939,.04332833,4.1903129,7.1957021,4.2556987,6.6185336,4.215364,13.608743,121.16286,177.00157,113.15678,0,126.1625,166.34178,128.14671,188.99442,120.24961,11.030889,133.1881,1.4366536
2014,G2700150,Redwood County,.67175764,.0030676336,.58617598,.082514063,.58924359,5.5245988e-37,5.4360366,34.190041,5.5013652,11.763872,5.5056047,41.033203,88.46476,94.610939,100.47916,0,100.41024,69.131371,97.524818,151.59435,109.6481,19.606455,109.58624,1.2724007
2014,G2701650,Watonwan County,.50340533,.16123703,.27097377,.071194507,.41803056,.01418024,2.9353473,3.7902052,3.3139553,3.786154,2.9808877,10.596237,77.041649,82.98484,93.509094,0,88.965317,87.197548,81.933899,89.301849,99.032349,6.3102565,93.933464,1.1118355
2014,G2700910,Martin County,.85842299,.080547854,.66387188,.11400323,.74441975,0,5.1151681,12.713923,5.1442308,7.2159672,5.1522846,29.666801,89.666603,140.935,97.023666,0,100.66469,161.26828,98.191879,162.12486,105.59738,12.026612,109.25183,1.9514862
2014,G2700930,Meeker County,.53120029,.09809269,.32006821,.11303939,.41083646,.0073244348,5.9343877,13.547537,6.4418006,8.1207771,6.3081775,16.856266,97.776405,149.98424,106.06403,0,115.39204,95.67572,107.66705,172.56346,116.80036,13.534629,125.90567,1.0027015
2014,G2700210,Cass County,.7832045,.2686685,.36839962,.1461364,.38677645,.25029165,8.7722368,24.191631,10.48796,14.061431,10.387343,26.253103,89.942192,178.69913,111.95145,0,113.64201,173.62733,104.56258,219.01851,129.43138,23.435719,130.95424,1.6973522
2014,G2701030,Nicollet County,.7181288,.32304367,.37403828,.021046834,.61356151,.083520435,4.3177538,5.5100241,4.4410076,9.3750668,4.2839036,9.8758907,129.69611,157.31927,114.82071,0,129.31589,149.19579,136.89236,166.50264,122.22239,15.625111,136.45573,1.2131108
2014,G2700970,Morrison County,.63622755,.05874683,.50125057,.076230168,.5111292,.048868153,5.5801954,18.607681,5.6526704,10.874145,5.7667713,17.769053,95.896606,128.70168,104.56039,0,104.20646,133.37236,105.19693,159.71448,113.98151,18.123573,113.81775,1.4405603
2014,G2701430,Sibley County,.67258561,.00073978701,.5378347,.13401107,.53857452,6.9399483e-23,4.228888,30.37961,4.3286033,4.9726367,4.3252282,30.653114,86.287605,155.96924,109.84803,0,109.80986,167.78069,93.335754,206.60191,117.06237,8.2877283,117.01858,1.8759252
2014,G2700850,McLeod County,.76532751,.15078372,.52457547,.089968324,.62277168,.052587532,3.8744085,9.385128,4.0344982,6.0022268,3.9203782,23.228989,109.42037,170.13731,112.04957,0,118.06681,193.91362,115.87772,185.77921,118.77373,10.003712,124.60078,1.8734199
2014,G2700610,Beltrami County,.61563766,.12844019,.36621433,.12098314,.45242423,.042230301,6.7312179,19.056995,8.8805094,10.259109,9.5914001,20.748732,87.113121,161.7858,104.99997,0,112.54883,166.07561,98.331818,193.54745,119.80082,17.098516,128.5345,1.619625
2014,G2700130,Blue Earth County,.89979202,.27231994,.44664815,.18082389,.6812771,.037691001,3.8585689,6.1340823,3.9155855,6.4126883,3.8621855,8.3378534,110.38387,159.61801,116.5376,0,130.57959,150.83167,116.81481,169.84148,123.06358,10.687814,137.01657,1.2171892
2014,G2700350,Crow Wing County,.59629446,.17995712,.34613758,.070199765,.51785034,.0082443878,5.6636853,9.2228231,5.9839725,9.461113,5.6248393,15.787834,114.12964,145.02498,117.94881,0,126.14343,130.60185,123.56911,160.39635,127.9221,15.768521,135.51817,1.1664453
2014,G2700710,Koochiching County,.50177139,.034147069,.33194721,.13567713,.36609426,0,5.7099681,116.8452,6.3568726,8.3944979,5.6258078,129.17744,84.185135,133.351,107.20869,0,107.14767,168.39767,93.701752,328.09299,117.80347,13.990829,116.52402,3.3298612
2014,G2700090,Benton County,.70265412,.14158411,.51983529,.041234754,.63112605,.030293329,4.3016238,7.4180975,4.2982564,7.8203287,4.2857537,10.416999,122.26495,188.4109,114.7579,0,126.53766,211.35133,129.43433,200.7744,121.92167,13.033881,133.68059,1.7235198
2014,G2701710,Wright County,.50641692,.11690513,.34446564,.045046162,.42808145,.033289332,4.1374393,6.2345171,4.0785589,6.9109874,4.1066322,14.879329,144.04401,209.20735,139.18359,0,147.3777,248.03577,150.93974,219.59822,145.9812,11.518312,154.22209,1.7761396
2014,G2700430,Faribault County,.68465596,.14398655,.42787859,.11279085,.55098933,.020875774,7.261683,15.287133,7.1492467,11.403601,7.2365193,22.745152,91.269615,120.37501,101.37533,0,101.92747,173.01009,103.37242,145.85356,113.29074,19.006001,113.98834,1.8865423
2014,G2701410,Sherburne County,.54700089,.16688119,.35598531,.024134384,.50232071,.02054581,4.220046,6.6994319,4.3470249,7.1170406,4.2468953,11.090881,141.46692,199.68187,131.52216,0,145.9465,223.68822,148.50034,210.8476,138.7672,11.861734,153.02466,1.5933236
2014,G2700790,Le Sueur County,.77953404,.090936303,.58166945,.10692829,.59347999,.079125762,3.8416321,14.733111,3.8556454,5.621398,3.8803158,19.083555,113.06908,182.88472,122.70362,0,124.88944,172.10654,119.47179,207.43991,129.1297,9.3689966,131.35663,1.5678389
2014,G2700190,Carver County,.55001152,.30540365,.22397171,.020636145,.43178675,.097588584,3.8648484,6.5004768,3.8631253,6.1199031,3.8467851,7.8735056,189.53998,233.69905,159.8398,0,186.47224,255.13017,195.9814,244.53317,166.27834,10.199839,192.88356,1.4073225
2014,G2700950,Mille Lacs County,.54544199,.23642035,.26418215,.044839498,.45900589,.041596595,5.126945,10.761219,6.11479,9.3242941,5.1583252,15.786508,112.812,138.04597,118.2879,0,119.08537,138.42513,121.3569,155.98134,128.47922,15.54049,127.68257,1.3651563
2014,G2701390,Scott County,.56699318,.18699709,.36556068,.014435405,.50048536,.05207238,4.1215324,4.9465466,4.1108718,5.9975514,4.1248822,7.4947896,184.14902,242.87675,159.27692,0,179.36095,266.44492,191.01823,251.121,166.12837,9.9959192,186.23575,1.5090972
2014,G2700010,Aitkin County,.97387409,.28936771,.54639459,.13811174,.63861752,.19714478,6.1851873,12.83966,6.7975965,10.585772,6.4745493,24.99687,105.55952,145.69562,114.33401,0,116.85692,131.73424,115.86817,167.09505,125.66334,17.642954,127.64783,1.3654681
2014,G2700530,Carver County,.55001152,.30540365,.22397171,.020636145,.43178675,.097588584,3.8648484,6.5004768,3.8631253,6.1199031,3.8467851,7.8735056,189.53998,233.69905,159.8398,0,186.47224,255.13017,195.9814,244.53317,166.27834,10.199839,192.88356,1.4073225
2014,G2701610,Waseca County,.60064846,.078366227,.46812809,.054154154,.54649431,1.1652436e-14,3.4875762,7.8028264,3.5924535,6.5791683,3.5207748,20.965282,98.507469,132.09718,105.03111,0,106.68308,166.85017,104.3201,145.10188,111.01853,10.965281,112.55104,1.7935658
2014,G2700470,Freeborn County,.52535486,.14126481,.3526924,.031397678,.4441438,.049813394,4.9866433,9.8742714,5.0245934,8.2685795,4.9935713,12.324083,111.58465,165.62059,104.40405,0,113.03278,181.90025,119.89572,182.07771,112.77837,13.780965,121.3554,1.6872159
2014,G2701310,Le Sueur County,.77953404,.090936303,.58166945,.10692829,.59347999,.079125762,3.8416321,14.733111,3.8556454,5.621398,3.8803158,19.083555,113.06908,182.88472,122.70362,0,124.88944,172.10654,119.47179,207.43991,129.1297,9.3689966,131.35663,1.5678389
2014,G2700650,Kanabec County,.96367455,.039267562,.3706468,.55376023,.40991414,2.3157703e-07,6.4840837,13.29011,6.4969101,9.4296904,6.375556,25.443163,74.470314,145.75607,108.32965,0,111.34248,118.43034,85.277115,167.90627,119.15784,15.71615,121.96841,1.3268961
2014,G2700030,Anoka County,.55403668,.25310594,.26690561,.034025114,.40365621,.11635535,4.334188,4.7664971,4.3693585,6.1069298,4.3506746,6.1290317,179.66371,236.91087,150.01866,0,175.93535,240.35341,186.88736,244.85503,157.30093,10.178216,183.18646,1.3773251
2014,G2700590,Isanti County,.38896462,.19241469,.16543631,.031113615,.30359954,.054251473,5.9291067,9.0964022,5.8951135,7.934031,6.0262589,8.1014833,134.43896,170.37521,128.63972,0,140.98476,165.58243,144.3208,185.53587,138.4649,13.223385,151.02853,1.1910751
2014,G2701470,Steele County,.79871124,.17711809,.55289221,.068700984,.64582646,.084183834,4.1078906,6.7773428,4.1626401,4.3431954,4.1107049,7.8966441,115.29557,178.62315,108.59744,0,117.40612,188.7729,122.14206,189.91873,115.53518,7.2386589,124.25729,1.6387875
2014,G2700370,Dakota County,.58748788,.29372433,.27327374,.020489821,.43386036,.1331377,4.1547999,4.48737,4.1673431,5.0509481,4.1873627,5.1722283,200.85292,255.34044,161.32024,0,187.2476,268.88928,207.77759,262.8194,168.26581,8.4182472,194.22655,1.4344357
2014,G2701230,Anoka County,.55403668,.25310594,.26690561,.034025114,.40365621,.11635535,4.334188,4.7664971,4.3693585,6.1069298,4.3506746,6.1290317,179.66371,236.91087,150.01866,0,175.93535,240.35341,186.88736,244.85503,157.30093,10.178216,183.18646,1.3773251
2014,G2700250,Isanti County,.38896462,.19241469,.16543631,.031113615,.30359954,.054251473,5.9291067,9.0964022,5.8951135,7.934031,6.0262589,8.1014833,134.43896,170.37521,128.63972,0,140.98476,165.58243,144.3208,185.53587,138.4649,13.223385,151.02853,1.1910751
2014,G2701150,Pine County,.41763917,.021424949,.32178456,.074429668,.29288042,.050329093,8.1292849,21.102497,8.723196,11.242276,8.9110565,14.168911,100.2979,102.36668,117.72796,0,114.11803,121.68955,113.84671,137.53752,132.26662,18.737127,128.96979,1.1385161
2014,G2701370,St. Louis County,.58370894,.18320854,.26064536,.13985509,.41100061,.03285329,4.8854551,10.364944,5.1877894,5.7956796,5.0744972,16.118864,102.89474,142.39349,119.46066,0,125.50238,145.19405,111.03716,159.6684,128.10698,9.6594658,133.95987,1.3118304
2014,G2700990,Freeborn County,.52535486,.14126481,.3526924,.031397678,.4441438,.049813394,4.9866433,9.8742714,5.0245934,8.2685795,4.9935713,12.324083,111.58465,165.62059,104.40405,0,113.03278,181.90025,119.89572,182.07771,112.77837,13.780965,121.3554,1.6872159
2014,G2700390,Dodge County,.76701546,.097266644,.59813267,.071616113,.69509971,.0002996212,4.3837695,13.397118,4.4178104,6.9983535,4.4072332,17.7948,114.34772,180.3248,120.30771,0,124.09793,154.42387,121.65401,202.65332,127.67073,11.663922,131.44331,1.4367172
2014,G2700490,Dakota County,.58748788,.29372433,.27327374,.020489821,.43386036,.1331377,4.1547999,4.48737,4.1673431,5.0509481,4.1873627,5.1722283,200.85292,255.34044,161.32024,0,187.2476,268.88928,207.77759,262.8194,168.26581,8.4182472,194.22655,1.4344357
2014,G2701630,Washington County,.52967668,.2557188,.24655287,.027405037,.39402732,.10824432,4.2416286,4.8385377,4.2393026,6.5850682,4.2190642,5.8384833,192.28212,256.93845,157.73587,0,190.5473,258.8092,199.3515,265.00269,164.80138,10.975113,197.57907,1.3891385
2014,G2700170,Carlton County,.6644454,.173126,.29127568,.20004371,.34852779,.1158739,5.4761367,8.9955511,5.6776004,7.497251,5.6465731,9.6924286,89.73822,114.48571,119.13421,0,120.16621,100.65892,98.865112,129.47829,128.59688,12.495418,129.57718,.90066808
2014,G2701090,Olmsted County,.79712319,.28748003,.407298,.10234515,.50125819,.19351982,4.1710196,4.6641173,4.0743885,4.8671632,4.0854626,5.182641,154.83638,219.6666,138.96901,0,155.39851,218.84264,161.78807,227.44012,145.75966,8.1119385,162.20761,1.4088483
2014,G2701570,Wabasha County,.72715622,.067089073,.58677489,.073292233,.65386397,1.8151680e-23,4.5297236,13.962929,4.519978,8.4823198,4.4971585,31.222111,112.32156,160.7925,120.4752,0,122.17242,241.032,119.8711,184.06404,128.0085,14.1372,129.66768,2.2681749
2014,G2700450,Fillmore County,.94724053,.17103581,.38826159,.38794312,.55929738,0,6.6177874,15.626147,7.3689895,12.394045,6.5421553,38.897362,84.158348,145.38409,102.17593,0,108.83184,178.34435,95.187996,171.42767,114.45757,20.656742,119.73544,2.0762153
2014,G2701690,Winona County,.81502283,.20596308,.55428022,.054779522,.69937062,.060872663,4.3067832,8.2709961,4.3212061,6.7702961,4.3208313,13.858143,111.51461,162.60559,110.12745,0,117.46965,167.35812,118.69258,176.39059,117.32946,11.283827,124.67104,1.5470804
2014,G2700750,Lake County,.38899162,0,.26967987,.11931174,.26967987,0,5.2130423,44.615284,5.2966871,5.5338016,5.2954831,43.628716,78.447334,174.55214,116.4164,0,116.45537,113.05083,87.135742,248.91095,125.24422,9.2230024,125.28117,1.4751569
2014,G2700550,Houston County,.836963,.099134587,.64848846,.089339964,.74762303,0,4.9375873,14.85661,4.920114,7.0117621,4.9214482,47.302685,97.035431,137.15489,108.11434,0,109.75237,170.26666,105.26475,161.91591,116.31454,11.686271,117.95479,2.1279299
2014,G2700310,Cook County,.98188901,.11505498,.72368568,.14314832,.83874065,0,12.17154,53.894901,21.823179,19.522955,12.000905,163.44876,103.5636,123.21651,124.60258,0,126.0701,112.89448,123.84949,213.04135,160.97455,32.538261,146.07161,2.6629653
2013,G2700890,Marshall County,.59678108,.056171276,.45748433,.083125465,.5136556,0,7.9579711,29.125837,7.7024698,31.011967,7.8522229,79.069206,95.317795,111.5878,106.27008,0,106.88965,114.15418,108.58109,160.13086,119.10753,51.686611,119.97669,2.0680852
2013,G2700690,Kittson County,.59378874,0,.50119597,.092592776,.50119597,0,8.6302738,70.478127,8.2974663,17.041544,8.334362,122.94333,78.825272,109.66286,94.306831,0,94.346039,111.8683,93.209061,227.1264,108.13595,28.402573,108.23664,2.9817958
2013,G2701190,Polk County,.69382524,.088741392,.46928623,.13579763,.52929074,.028736901,5.8719835,17.012707,5.8253274,10.159113,5.7667112,17.195272,93.378456,132.75038,108.35488,0,112.8038,110.91579,103.16509,161.1049,118.06376,16.931854,122.41499,1.1521466
2013,G2701550,Traverse County,1.0455846,0,.82709724,.21848738,.82709724,0,6.0389986,77.422478,5.8124204,33.629169,5.8943629,90.959496,94.889229,96.20327,104.77541,0,104.84352,52.271759,104.95422,225.24074,114.46277,56.048618,114.66746,1.8011022
2013,G2700110,Traverse County,1.0455846,0,.82709724,.21848738,.82709724,0,6.0389986,77.422478,5.8124204,33.629169,5.8943629,90.959496,94.889229,96.20327,104.77541,0,104.84352,52.271759,104.95422,225.24074,114.46277,56.048618,114.66746,1.8011022
2013,G2701070,Norman County,.86765468,.23958302,.46416378,.16390787,.46416378,.23958302,6.1584096,24.722504,7.2858257,16.739115,7.2896075,24.096075,87.780777,72.220261,103.74603,0,103.61852,74.721596,98.044792,113.42443,115.88908,27.898525,115.76786,1.0205456
2013,G2700270,Clay County,.65328503,.16109948,.43466029,.057525262,.5794763,.016283436,4.6540475,8.9205799,4.6474733,8.7622728,4.5872068,10.820903,116.48016,159.91147,115.51693,0,127.57559,119.19079,124.23691,174.7791,123.26272,14.603787,135.22093,1.0333545
2013,G2701670,Wilkin County,.76761901,.010490702,.70700049,.050127853,.71749121,0,8.4604912,46.667732,8.1549807,11.495712,8.4387484,69.048698,92.900154,124.48085,102.55787,0,103.89003,120.46398,107.00098,202.26041,116.14951,19.159521,117.95461,2.0398962
2013,G2701130,Pennington County,.76627982,.11668392,.62820351,.021392418,.74488741,0,5.4413462,8.8698359,5.1522985,10.254092,5.2300863,74.809242,102.71644,116.17256,104.91093,0,106.64106,111.41082,111.78535,130.95561,113.4981,17.090155,115.35787,2.061337
2013,G2700810,Lincoln County,.73048538,0,.7304492,.00003617895,.7304492,0,5.2448592,68.75013,5.1924238,42.116482,5.2156973,94.590515,96.44355,91.045715,96.545937,0,96.561806,62.705391,105.18498,205.62927,105.19997,70.194138,105.25463,2.1245112
2013,G2701330,Rock County,.85060126,0,.81805378,.0325475,.81805378,0,3.9754112,77.567467,3.9703245,26.375771,4.0296779,151.69916,99.054932,96.235893,100.39441,0,100.48113,83.745094,105.68061,225.515,107.01162,43.959618,107.19727,3.1745129
2013,G2701170,Pipestone County,.64822102,.069867902,.57835317,5.7123558e-16,.64822102,0,4.1279655,26.429598,4.158287,34.160572,4.1252522,113.24113,102.76478,111.49256,100.92886,0,102.77451,62.705391,109.64471,155.5419,107.85934,56.934288,109.64993,2.3095915
2013,G2700730,Lac qui Parle County,.44808358,3.1838642e-06,.36875576,.079324625,.36875895,0,10.680838,39.706467,9.9563808,11.344226,10.230341,42.466934,75.848999,54.547859,96.77446,0,96.148666,52.952213,93.650391,120.7253,113.36843,18.907043,113.19923,1.1074522
2013,G2701250,Red Lake County,1.495304,.10073082,.66257405,.7319991,.76330489,0,4.8178668,16.511145,4.8301497,10.278821,4.7534337,48.597717,74.225807,96.952774,86.308891,0,86.994766,111.39255,82.255585,124.47134,94.359146,17.131367,94.91716,2.0618424
2013,G2701730,Yellow Medicine County,.80811101,.047539908,.70910311,.05146803,.71052748,.046115506,5.7892861,27.912174,5.632844,13.624149,5.7024388,30.76158,92.726273,71.206116,99.171005,0,99.212837,62.705391,102.37508,117.7264,108.55907,22.706915,108.7169,1.0805748
2013,G2701110,Otter Tail County,.49899811,.039746646,.41099429,.048257153,.45064518,.00009576157,6.2403245,16.137791,6.2447109,12.392323,6.2253251,46.497341,98.857246,132.65547,107.6212,0,109.46994,116.17434,109.25779,159.55179,118.02905,20.65387,119.84548,1.6251732
2013,G2701350,Roseau County,.71366781,0,.61384583,.099821977,.61384583,0,6.2184234,112.40829,6.2914481,9.3798103,6.3003783,181.66634,84.620132,114.03552,95.976913,0,95.979294,111.39255,94.984169,301.38266,106.46266,15.633017,106.47993,3.9557924
2013,G2701490,Stevens County,.80784398,.11286046,.66048402,.034499526,.77334446,0,4.9152522,19.344774,4.7587395,12.354616,4.8585987,52.040581,97.702766,114.19979,98.414391,0,101.14574,52.271759,105.89486,146.44109,106.34563,20.591028,109.24341,1.3101041
2013,G2700050,Becker County,.64036125,.023335047,.50096893,.11605725,.44862917,.075674817,6.8385162,18.494469,7.1078701,12.42991,8.1001873,11.382971,99.050217,158.68568,111.77186,0,112.81261,122.61282,110.44774,189.5098,123.61831,20.716515,126.31293,1.1345842
2013,G2700510,Grant County,.51258922,0,.3901878,.12240145,.3901878,0,5.8128943,48.482166,5.6659465,11.726221,5.8122363,81.75016,84.910492,120.70345,105.4854,0,105.71109,103.19811,94.598648,201.50705,114.92864,19.543701,115.39816,2.0924339
2013,G2701510,Swift County,.88753015,.10902555,.67335153,.10515305,.67335153,.10902555,6.6898832,27.738026,6.2216597,13.849726,6.3892121,27.742781,81.864914,83.296753,99.385712,0,99.569977,70.246246,93.014717,129.52679,109.75514,23.082876,110.21867,1.0637608
2013,G2700830,Lyon County,.86803907,.14915739,.65944988,.059431802,.80860728,0,3.8267124,14.306671,3.8595312,9.0198545,3.8573751,52.630512,102.26276,108.52279,108.68317,0,109.38218,62.705391,108.64061,132.36723,115.11572,15.033091,115.81114,1.3133886
2013,G2701010,Murray County,.83211714,.15259224,.6795249,6.5655146e-15,.83211714,0,6.8711648,34.773312,6.7076187,43.706215,6.7577553,102.11613,95.47477,105.44414,93.16407,0,96.281342,65.821327,106.92671,163.39966,104.34344,72.843689,107.54427,2.2955332
2013,G2701050,Nobles County,.33217594,.047044352,.24329448,.041837107,.29033881,0,4.3111386,14.558084,4.3735762,8.9203587,4.3223209,124.82422,80.578934,100.72376,90.112183,0,92.156189,123.39826,87.76416,124.98724,97.401474,14.867265,99.360062,3.3628008
2013,G2700870,Mahnomen County,.36073661,.036196534,.18235938,.14218071,.13398361,.0845723,7.4474473,18.501486,11.945399,9.4501095,14.34657,13.270861,55.867275,81.459724,100.81429,0,102.41628,90.109253,68.279686,112.29554,120.72329,15.750182,126.32723,.88933784
2013,G2700230,Chippewa County,.65041602,.084474474,.48075655,.085184999,.55114102,.014090008,6.5681047,11.619473,6.9484644,8.1690044,6.9959421,22.543926,76.66613,71.468689,97.440613,0,93.790916,67.846649,87.612968,90.83448,109.02139,13.615007,105.45082,1.0109102
2013,G2700410,Grant County,.51258922,0,.3901878,.12240145,.3901878,0,5.8128943,48.482166,5.6659465,11.726221,5.8122363,81.75016,84.910492,120.70345,105.4854,0,105.71109,103.19811,94.598648,201.50705,114.92864,19.543701,115.39816,2.0924339
